batch_idx,loss,accuracy,time_ms
748,0.051233,98.4375,619.75
749,0.042125,98.4375,518.38
750,0.061688,98.4375,606.46
751,0.057116,96.8750,497.03
752,0.055013,98.4375,498.57
753,0.024707,98.4375,605.53
754,0.039920,96.8750,504.96
755,0.060261,98.4375,614.77
756,0.092483,93.7500,495.50
757,0.089441,96.8750,633.57
758,0.036504,98.4375,497.24
759,0.025693,100.0000,656.20
760,0.014666,100.0000,500.27
761,0.078453,98.4375,643.95
762,0.047313,98.4375,497.44
763,0.062681,98.4375,609.20
764,0.054536,98.4375,501.51
765,0.028772,98.4375,557.40
766,0.086255,96.8750,497.29
767,0.054449,98.4375,535.66
768,0.035275,98.4375,558.31
769,0.093355,98.4375,503.18
770,0.130265,92.1875,631.88
771,0.099522,95.3125,506.46
772,0.022660,98.4375,588.03
773,0.141629,93.7500,500.78
774,0.035402,98.4375,564.72
775,0.050487,98.4375,513.02
776,0.063353,98.4375,529.78
777,0.031599,100.0000,549.82
778,0.076855,95.3125,501.30
779,0.090249,96.8750,626.74
780,0.096973,96.8750,497.19
781,0.069979,95.3125,592.62
782,0.079746,96.8750,497.11
783,0.064815,96.8750,545.51
784,0.071358,93.7500,524.70
785,0.060825,96.8750,592.41
786,0.027009,100.0000,504.27
787,0.031401,100.0000,575.88
788,0.058924,98.4375,511.65
789,0.041855,98.4375,500.17
790,0.262999,93.7500,585.44
791,0.071956,96.8750,496.51
792,0.065384,96.8750,517.15
793,0.027978,100.0000,587.07
794,0.066086,95.3125,499.94
795,0.029688,98.4375,609.98
796,0.031737,100.0000,499.29
797,0.096549,96.8750,623.34
798,0.015052,100.0000,500.18
799,0.069806,96.8750,540.14
800,0.011982,100.0000,544.60
801,0.071357,96.8750,500.39
802,0.076808,96.8750,646.85
803,0.080152,98.4375,501.57
804,0.033545,98.4375,560.52
805,0.034216,98.4375,507.59
806,0.045498,98.4375,577.80
807,0.042695,100.0000,507.97
808,0.028259,98.4375,614.23
809,0.027760,98.4375,498.17
810,0.023725,100.0000,564.71
811,0.049450,96.8750,503.04
812,0.067973,96.8750,500.78
813,0.086069,96.8750,636.60
814,0.063937,96.8750,508.05
815,0.076824,95.3125,565.01
816,0.083308,96.8750,513.21
817,0.042702,98.4375,504.03
818,0.027808,98.4375,653.65
819,0.031116,98.4375,534.28
820,0.138948,96.8750,574.52
821,0.057755,96.8750,498.39
822,0.033749,98.4375,594.00
823,0.017444,100.0000,511.80
824,0.077647,95.3125,502.93
825,0.098089,95.3125,611.96
826,0.083231,95.3125,502.23
827,0.123049,96.8750,656.82
828,0.028881,98.4375,501.38
829,0.057352,98.4375,558.95
830,0.028053,98.4375,499.34
831,0.073142,96.8750,508.70
832,0.044999,98.4375,595.07
833,0.087929,96.8750,503.01
834,0.009431,100.0000,567.20
835,0.074340,96.8750,499.08
836,0.018684,100.0000,505.89
837,0.039255,100.0000,661.75
838,0.024883,98.4375,508.78
839,0.043515,98.4375,544.11
840,0.034211,98.4375,535.51
841,0.017936,100.0000,566.31
842,0.047714,96.8750,502.13
843,0.023693,100.0000,503.23
844,0.040018,98.4375,623.96
845,0.135096,93.7500,503.67
846,0.075970,96.8750,561.70
847,0.070433,96.8750,503.27
848,0.060743,98.4375,502.37
849,0.051420,98.4375,629.46
850,0.132155,92.1875,506.24
851,0.257620,93.7500,644.91
852,0.102512,96.8750,504.13
853,0.068577,98.4375,591.08
854,0.040806,98.4375,505.00
855,0.013898,100.0000,627.42
856,0.055473,98.4375,495.87
857,0.010601,100.0000,532.07
858,0.041567,98.4375,537.00
859,0.040735,100.0000,496.87
860,0.015811,100.0000,624.18
861,0.073625,96.8750,501.01
862,0.008001,100.0000,621.96
863,0.018250,100.0000,504.04
864,0.048214,98.4375,624.09
865,0.161222,92.1875,500.97
866,0.065134,96.8750,573.56
867,0.048261,98.4375,505.18
868,0.036345,98.4375,527.06
869,0.062933,98.4375,578.60
870,0.115544,96.8750,496.80
